17,4-Wheel or All-Wheel Drive,2100,Regular Gasoline,Isuzu,Rodeo 4WD,Automatic 4-spd,Sport Utility Vehicle - 4WD,2003,-3750,
17,4-Wheel or All-Wheel Drive,2100,Regular Gasoline,Isuzu,Rodeo 4WD,Manual 5-spd,Sport Utility Vehicle - 4WD,2003,-3750,
17,4-Wheel or All-Wheel Drive,2100,Regular Gasoline,Isuzu,Rodeo Sport 4WD,Automatic 4-spd,Sport Utility Vehicle - 4WD,2003,-3750,
16,4-Wheel or All-Wheel Drive,2250,Regular Gasoline,Jeep,Grand Cherokee 4WD,Automatic 4-spd,Sport Utility Vehicle - 4WD,2003,-4500,
16,4-Wheel or All-Wheel Drive,2250,Regular Gasoline,Jeep,Grand Cherokee 4WD,Automatic 5-spd,Sport Utility Vehicle - 4WD,2003,-4500,
19,4-Wheel or All-Wheel Drive,1900,Regular Gasoline,Jeep,Liberty/Cherokee 4WD,Manual 5-spd,Sport Utility Vehicle - 4WD,2003,-2750,
17,4-Wheel or All-Wheel Drive,2100,Regular Gasoline,Jeep,Liberty/Cherokee 4WD,Automatic 4-spd,Sport Utility Vehicle - 4WD,2003,-3750,
25,Front-Wheel Drive,1450,Regular Gasoline,Subaru,XT,Manual 5-spd,Subcompact Cars,1986,-500,
17,4-Wheel or All-Wheel Drive,2100,Regular Gasoline,Jeep,Liberty/Cherokee 4WD,Manual 5-spd,Sport Utility Vehicle - 4WD,2003,-3750,
17,4-Wheel or All-Wheel Drive,2100,Regular Gasoline,Jeep,Wrangler/TJ 4WD,Automatic 4-spd,Sport Utility Vehicle - 4WD,2003,-3750,
17,4-Wheel or All-Wheel Drive,2100,Regular Gasoline,Jeep,Wrangler/TJ 4WD,Manual 5-spd,Sport Utility Vehicle - 4WD,2003,-3750,
16,4-Wheel or All-Wheel Drive,2250,Regular Gasoline,Jeep,Wrangler/TJ 4WD,Automatic 4-spd,Sport Utility Vehicle - 4WD,2003,-4500,
16,4-Wheel or All-Wheel Drive,2250,Regular Gasoline,Jeep,Wrangler/TJ 4WD,Manual 5-spd,Sport Utility Vehicle - 4WD,2003,-4500,
15,4-Wheel or All-Wheel Drive,2400,Regular Gasoline,Kia,Sorento 4WD,Automatic 4-spd,Sport Utility Vehicle - 4WD,2003,-5250,
17,4-Wheel or All-Wheel Drive,2100,Regular Gasoline,Land Rover,Freelander 3 Door,Automatic 5-spd,Sport Utility Vehicle - 4WD,2003,-3750,
17,4-Wheel or All-Wheel Drive,2100,Regular Gasoline,Land Rover,Freelander 5 Door,Automatic 5-spd,Sport Utility Vehicle - 4WD,2003,-3750,
12,4-Wheel or All-Wheel Drive,3600,Premium Gasoline,Land Rover,Discovery Series II,Automatic 4-spd,Sport Utility Vehicle - 4WD,2003,-11250,
13,4-Wheel or All-Wheel Drive,3300,Premium Gasoline,Land Rover,Range Rover,Automatic 5-spd,Sport Utility Vehicle - 4WD,2003,-9750,
19,Rear-Wheel Drive,-1,Premium,0,Plymouth,0.0,0,Subcompact Cars,1985,
22,Front-Wheel Drive,1600,Regular Gasoline,Toyota,Celica,Automatic 4-spd,Subcompact Cars,1986,-1250,
15,4-Wheel or All-Wheel Drive,2400,Regular Gasoline,Lexus,GX 470,Automatic 5-spd,Sport Utility Vehicle - 4WD,2003,-5250,
13,4-Wheel or All-Wheel Drive,2750,Regular Gasoline,Lexus,LX 470,Automatic 5-spd,Sport Utility Vehicle - 4WD,2003,-7000,
14,4-Wheel or All-Wheel Drive,2550,Regular Gasoline,Lincoln,Aviator 4WD,Automatic 5-spd,Sport Utility Vehicle - 4WD,2003,-6000,
21,4-Wheel or All-Wheel Drive,1700,Regular Gasoline,Mazda,Tribute 4WD,Manual 5-spd,Sport Utility Vehicle - 4WD,2003,-1750,
18,4-Wheel or All-Wheel Drive,2000,Regular Gasoline,Mazda,Tribute 4WD,Automatic 4-spd,Sport Utility Vehicle - 4WD,2003,-3250,
12,4-Wheel or All-Wheel Drive,3600,Premium Gasoline,Mercedes-Benz,G500,Automatic 5-spd,Sport Utility Vehicle - 4WD,2003,-11250,
13,4-Wheel or All-Wheel Drive,3300,Premium Gasoline,Mercedes-Benz,G55 AMG,Automatic 5-spd,Sport Utility Vehicle - 4WD,2003,-9750,
15,4-Wheel or All-Wheel Drive,2900,Premium Gasoline,Mercedes-Benz,ML320,Automatic 5-spd,Sport Utility Vehicle - 4WD,2003,-7750,
15,4-Wheel or All-Wheel Drive,2900,Premium Gasoline,Mercedes-Benz,ML350,Automatic 5-spd,Sport Utility Vehicle - 4WD,2003,-7750,
14,4-Wheel or All-Wheel Drive,3100,Premium Gasoline,Mercedes-Benz,ML500,Automatic 5-spd,Sport Utility Vehicle - 4WD,2003,-8750,
24,Front-Wheel Drive,1500,Regular Gasoline,Toyota,Celica,Automatic 4-spd,Subcompact Cars,1986,-750,
14,4-Wheel or All-Wheel Drive,3100,Premium Gasoline,Mercedes-Benz,ML55 AMG,Automatic 5-spd,Sport Utility Vehicle - 4WD,2003,-8750,
15,4-Wheel or All-Wheel Drive,2400,Regular Gasoline,Mercury,Mountaineer 4WD,Automatic 5-spd,Sport Utility Vehicle - 4WD,2003,-5250,
15,Rear-Wheel Drive,2900,Premium Gasoline,Mitsubishi,Montero,Automatic 4-spd,Sport Utility Vehicle - 4WD,2003,-7750,
15,Rear-Wheel Drive,2900,Premium Gasoline,Mitsubishi,Montero,Automatic (S5),Sport Utility Vehicle - 4WD,2003,-7750,
17,4-Wheel or All-Wheel Drive,2100,Regular Gasoline,Mitsubishi,Montero Sport 4WD,Automatic 4-spd,Sport Utility Vehicle - 4WD,2003,-3750,
15,4-Wheel or All-Wheel Drive,2400,Regular Gasoline,Mitsubishi,Montero Sport 4WD,Automatic 4-spd,Sport Utility Vehicle - 4WD,2003,-5250,
20,4-Wheel or All-Wheel Drive,1800,Regular Gasoline,Mitsubishi,Outlander 4WD,Automatic (S4),Sport Utility Vehicle - 4WD,2003,-2250,
20,4-Wheel or All-Wheel Drive,1800,Regular Gasoline,Nissan,Murano AWD,Automatic (variable gear ratios),Sport Utility Vehicle - 4WD,2003,-2250,
15,4-Wheel or All-Wheel Drive,2400,Regular Gasoline,Nissan,Pathfinder 4WD,Automatic 4-spd,Sport Utility Vehicle - 4WD,2003,-5250,
16,4-Wheel or All-Wheel Drive,2250,Regular Gasoline,Nissan,Pathfinder 4WD,Manual 5-spd,Sport Utility Vehicle - 4WD,2003,-4500,
22,Front-Wheel Drive,1600,Regular Gasoline,Toyota,Celica,Manual 5-spd,Subcompact Cars,1986,-1250,
15,4-Wheel or All-Wheel Drive,2900,Premium Gasoline,Nissan,Xterra V6 4WD,Automatic 4-spd,Sport Utility Vehicle - 4WD,2003,-7750,
16,4-Wheel or All-Wheel Drive,2250,Regular Gasoline,Nissan,Xterra V6 4WD,Automatic 4-spd,Sport Utility Vehicle - 4WD,2003,-4500,
15,4-Wheel or All-Wheel Drive,2900,Premium Gasoline,Nissan,Xterra V6 4WD,Manual 5-spd,Sport Utility Vehicle - 4WD,2003,-7750,
16,4-Wheel or All-Wheel Drive,2250,Regular Gasoline,Nissan,Xterra V6 4WD,Manual 5-spd,Sport Utility Vehicle - 4WD,2003,-4500,
15,4-Wheel or All-Wheel Drive,2400,Regular Gasoline,Oldsmobile,Bravada AWD,Automatic 4-spd,Sport Utility Vehicle - 4WD,2003,-5250,
18,4-Wheel or All-Wheel Drive,2000,Regular Gasoline,Pontiac,Aztek AWD,Automatic 4-spd,Sport Utility Vehicle - 4WD,2003,-3250,
21,4-Wheel or All-Wheel Drive,1700,Regular Gasoline,Saturn,Vue AWD,Automatic (variable gear ratios),Sport Utility Vehicle - 4WD,2003,-1750,
19,4-Wheel or All-Wheel Drive,1900,Regular Gasoline,Saturn,Vue AWD,Automatic 5-spd,Sport Utility Vehicle - 4WD,2003,-2750,
20,4-Wheel or All-Wheel Drive,1800,Regular Gasoline,Subaru,Baja AWD,Automatic 4-spd,Sport Utility Vehicle - 4WD,2003,-2250,
20,4-Wheel or All-Wheel Drive,1800,Regular Gasoline,Subaru,Baja AWD,Manual 5-spd,Sport Utility Vehicle - 4WD,2003,-2250,
24,Front-Wheel Drive,1500,Regular Gasoline,Toyota,Celica,Manual 5-spd,Subcompact Cars,1986,-750,
21,4-Wheel or All-Wheel Drive,1700,Regular Gasoline,Subaru,Forester AWD,Automatic 4-spd,Sport Utility Vehicle - 4WD,2003,-1750,
21,4-Wheel or All-Wheel Drive,1700,Regular Gasoline,Subaru,Forester AWD,Manual 5-spd,Sport Utility Vehicle - 4WD,2003,-1750,
17,4-Wheel or All-Wheel Drive,2100,Regular Gasoline,Suzuki,Grand Vitara 4WD,Automatic 4-spd,Sport Utility Vehicle - 4WD,2003,-3750,
18,4-Wheel or All-Wheel Drive,2000,Regular Gasoline,Suzuki,Grand Vitara 4WD,Manual 5-spd,Sport Utility Vehicle - 4WD,2003,-3250,
16,4-Wheel or All-Wheel Drive,2250,Regular Gasoline,Suzuki,Grand Vitara XL7 4WD,Automatic 4-spd,Sport Utility Vehicle - 4WD,2003,-4500,
17,4-Wheel or All-Wheel Drive,2100,Regular Gasoline,Suzuki,Grand Vitara XL7 4WD,Manual 5-spd,Sport Utility Vehicle - 4WD,2003,-3750,
21,4-Wheel or All-Wheel Drive,1700,Regular Gasoline,Suzuki,Vitara 2 Door 4WD,Automatic 4-spd,Sport Utility Vehicle - 4WD,2003,-1750,
21,4-Wheel or All-Wheel Drive,1700,Regular Gasoline,Suzuki,Vitara 2 Door 4WD,Manual 5-spd,Sport Utility Vehicle - 4WD,2003,-1750,
21,4-Wheel or All-Wheel Drive,1700,Regular Gasoline,Suzuki,Vitara 4 Door 4WD,Automatic 4-spd,Sport Utility Vehicle - 4WD,2003,-1750,
21,4-Wheel or All-Wheel Drive,1700,Regular Gasoline,Suzuki,Vitara 4 Door 4WD,Manual 5-spd,Sport Utility Vehicle - 4WD,2003,-1750,
19,Rear-Wheel Drive,2250,Premium Gasoline,Toyota,Celica Supra,Automatic 4-spd,Subcompact Cars,1986,-4500,
17,4-Wheel or All-Wheel Drive,2100,Regular Gasoline,Toyota,4Runner 4WD,Automatic 4-spd,Sport Utility Vehicle - 4WD,2003,-3750,
15,4-Wheel or All-Wheel Drive,2400,Regular Gasoline,Toyota,4Runner 4WD,Automatic 5-spd,Sport Utility Vehicle - 4WD,2003,-5250,
19,4-Wheel or All-Wheel Drive,1900,Regular Gasoline,Toyota,Highlander 4WD,Automatic 4-spd,Sport Utility Vehicle - 4WD,2003,-2750,
18,4-Wheel or All-Wheel Drive,2000,Regular Gasoline,Toyota,Highlander 4WD,Automatic 4-spd,Sport Utility Vehicle - 4WD,2003,-3250,
13,4-Wheel or All-Wheel Drive,2750,Regular Gasoline,Toyota,Land Cruiser Wagon 4WD,Automatic 5-spd,Sport Utility Vehicle - 4WD,2003,-7000,
22,4-Wheel or All-Wheel Drive,1600,Regular Gasoline,Toyota,RAV4 4WD,Automatic 4-spd,Sport Utility Vehicle - 4WD,2003,-1250,
22,4-Wheel or All-Wheel Drive,1600,Regular Gasoline,Toyota,RAV4 4WD,Manual 5-spd,Sport Utility Vehicle - 4WD,2003,-1250,
14,4-Wheel or All-Wheel Drive,2550,Regular Gasoline,Toyota,Sequoia 4WD,Automatic 4-spd,Sport Utility Vehicle - 4WD,2003,-6000,
19,4-Wheel or All-Wheel Drive,2250,Premium Gasoline,Volvo,XC70 AWD,Automatic (S5),Sport Utility Vehicle - 4WD,2003,-4500,
18,4-Wheel or All-Wheel Drive,2400,Premium Gasoline,Volvo,XC90 AWD,Automatic (S5),Sport Utility Vehicle - 4WD,2003,-5250,
18,Rear-Wheel Drive,2400,Premium Gasoline,Toyota,Celica Supra,Manual 5-spd,Subcompact Cars,1986,-5250,
16,4-Wheel or All-Wheel Drive,2700,Premium Gasoline,Volvo,XC90 AWD,Automatic (S4),Sport Utility Vehicle - 4WD,2003,-6750,
13,Rear-Wheel Drive,2500,Natural Gas,Ford,F150 CNG,Automatic 4-spd,Standard Pickup Trucks 2WD,2003,-5750,
13,Rear-Wheel Drive,2500,Natural Gas,Dodge,Ram Van 2500 2WD CNG,Automatic 4-spd,"""Vans"," Cargo Type""",2003,
15,Rear-Wheel Drive,2400,Regular Gasoline,Ford,F150 Dual-fuel 2WD (LPG),Automatic 4-spd,Standard Pickup Trucks 2WD,2003,-5250,
15,4-Wheel or All-Wheel Drive,2400,Regular Gasoline,Ford,F150 Dual-fuel 4WD (LPG),Automatic 4-spd,Standard Pickup Trucks 4WD,2003,-5250,
20,Front-Wheel Drive,1800,Regular Gasoline,Chrysler,Town and Country/Voyager/Grand Voy. 2WD,Automatic 4-spd,Minivan - 2WD,2003,-2250,
20,Front-Wheel Drive,1800,Regular Gasoline,Dodge,Caravan/Grand Caravan 2WD,Automatic 4-spd,Minivan - 2WD,2003,-2250,
14,Rear-Wheel Drive,2550,Regular Gasoline,Chevrolet,Suburban 1500 2WD,Automatic 4-spd,Sport Utility Vehicle - 2WD,2003,-6000,
15,Rear-Wheel Drive,2400,Regular Gasoline,Chevrolet,Tahoe 1500 2WD,Automatic 4-spd,Sport Utility Vehicle - 2WD,2003,-5250,
15,Rear-Wheel Drive,2400,Regular Gasoline,GMC,Yukon 1500 2WD,Automatic 4-spd,Sport Utility Vehicle - 2WD,2003,-5250,
26,Rear-Wheel Drive,1350,Regular Gasoline,Toyota,Corolla Sport,Automatic 4-spd,Subcompact Cars,1986,0,
14,Rear-Wheel Drive,2550,Regular Gasoline,GMC,Yukon XL 1500 2WD,Automatic 4-spd,Sport Utility Vehicle - 2WD,2003,-6000,
16,4-Wheel or All-Wheel Drive,2250,Regular Gasoline,Ford,Explorer 4WD FFV,Automatic 5-spd,Sport Utility Vehicle - 4WD,2003,-4500,
16,4-Wheel or All-Wheel Drive,2250,Regular Gasoline,Mercury,Mountaineer 4WD FFV,Automatic 5-spd,Sport Utility Vehicle - 4WD,2003,-4500,
16,Rear-Wheel Drive,2250,Regular Gasoline,Ford,Explorer 2WD FFV,Automatic 5-spd,Sport Utility Vehicle - 2WD,2003,-4500,
17,Rear-Wheel Drive,2100,Regular Gasoline,Ford,Ranger 2WD FFV,Automatic 5-spd,Standard Pickup Trucks 2WD,2003,-3750,
17,Rear-Wheel Drive,2100,Regular Gasoline,Mazda,B3000 2WD FFV,Automatic 5-spd,Standard Pickup Trucks 2WD,2003,-3750,
16,Rear-Wheel Drive,2250,Regular Gasoline,Mercury,Mountaineer 2WD FFV,Automatic 5-spd,Sport Utility Vehicle - 2WD,2003,-4500,
15,Rear-Wheel Drive,2400,Regular Gasoline,Chevrolet,Silverado 1500 2WD,Automatic 4-spd,Standard Pickup Trucks 2WD,2003,-5250,
15,Rear-Wheel Drive,2400,Regular Gasoline,GMC,Sierra 1500 2WD,Automatic 4-spd,Standard Pickup Trucks 2WD,2003,-5250,
14,Rear-Wheel Drive,2550,Regular Gasoline,Chevrolet,Avalanche 1500 2WD,Automatic 4-spd,Sport Utility Vehicle - 2WD,2003,-6000,
27,Rear-Wheel Drive,1300,Regular Gasoline,Toyota,Corolla Sport,Manual 5-spd,Subcompact Cars,1986,250,
21,Front-Wheel Drive,1700,Regular Gasoline,Chrysler,Sebring Convertible,Automatic 4-spd,Compact Cars,2003,-1750,
21,Front-Wheel Drive,1700,Regular Gasoline,Chrysler,Sebring 4 Door,Automatic 4-spd,Midsize Cars,2003,-1750,
21,Front-Wheel Drive,1700,Regular Gasoline,Dodge,Stratus 4 Door,Automatic 4-spd,Midsize Cars,2003,-1750,
24,Front-Wheel Drive,1500,Regular Gasoline,Chevrolet,Cavalier Dual-fuel,Automatic 4-spd,Subcompact Cars,2003,-750,
19,Front-Wheel Drive,1900,Regular Gasoline,Chrysler,Town and Country/Voyager/Grand Voy. 2WD,Automatic 4-spd,Minivan - 2WD,2003,-2750,
14,4-Wheel or All-Wheel Drive,2550,Regular Gasoline,GMC,Yukon 1500 4WD,Automatic 4-spd,Sport Utility Vehicle - 4WD,2003,-6000,
14,4-Wheel or All-Wheel Drive,2550,Regular Gasoline,GMC,Yukon 1500 AWD,Automatic 4-spd,Sport Utility Vehicle - 4WD,2003,-6000,
14,4-Wheel or All-Wheel Drive,2550,Regular Gasoline,GMC,Yukon XL 1500 4WD,Automatic 4-spd,Sport Utility Vehicle - 4WD,2003,-6000,
14,4-Wheel or All-Wheel Drive,2550,Regular Gasoline,GMC,Yukon XL 1500 AWD,Automatic 4-spd,Sport Utility Vehicle - 4WD,2003,-6000,
14,4-Wheel or All-Wheel Drive,2550,Regular Gasoline,Chevrolet,Silverado 1500 4WD,Automatic 4-spd,Standard Pickup Trucks 4WD,2003,-6000,
25,Rear-Wheel Drive,1450,Regular Gasoline,Toyota,Corolla Sport,Manual 5-spd,Subcompact Cars,1986,-500,
14,4-Wheel or All-Wheel Drive,2550,Regular Gasoline,GMC,Sierra 1500 4WD,Automatic 4-spd,Standard Pickup Trucks 4WD,2003,-6000,
14,4-Wheel or All-Wheel Drive,2550,Regular Gasoline,Chevrolet,Avalanche 1500 4WD,Automatic 4-spd,Sport Utility Vehicle - 4WD,2003,-6000,
14,4-Wheel or All-Wheel Drive,2550,Regular Gasoline,Chevrolet,Avalanche 1500 AWD,Automatic 4-spd,Sport Utility Vehicle - 4WD,2003,-6000,
14,4-Wheel or All-Wheel Drive,2550,Regular Gasoline,Chevrolet,Suburban 1500 4WD,Automatic 4-spd,Sport Utility Vehicle - 4WD,2003,-6000,
